Id,Label,PageRank,InDegree,OutDegree,Community,Url
121189,hep-th/0105097,41.462536131513644,1372,43,430130,https://arxiv.org/abs/hep-th/0105097
163,quant-ph/9604023,68.02848557692997,62,0,599207,https://arxiv.org/abs/quant-ph/9604023
563725,hep-th/9607149,31.860058067792266,106,21,20620,https://arxiv.org/abs/hep-th/9607149
393757,hep-ph/9302240,31.25594768603705,160,0,601869,https://arxiv.org/abs/hep-ph/9302240
616279,hep-th/9404151,105.60846405155601,130,2,658293,https://arxiv.org/abs/hep-th/9404151
314497,1412.5567,32.430186070330954,209,4,697359,https://arxiv.org/abs/1412.5567
362095,cond-mat/0407066,147.71094010522188,586,6,104883,https://arxiv.org/abs/cond-mat/0407066
305653,hep-ex/0304040,36.55533102642537,222,1,364600,https://arxiv.org/abs/hep-ex/0304040
769321,quant-ph/9807006,52.84243301678385,264,10,75061,https://arxiv.org/abs/quant-ph/9807006
106357,alg-geom/9301006,34.94959443665993,8,0,693696,https://arxiv.org/abs/alg-geom/9301006
313669,hep-th/9603150,32.2910827130988,286,19,658293,https://arxiv.org/abs/hep-th/9603150
209107,quant-ph/9607024,61.148953231929355,20,0,336545,https://arxiv.org/abs/quant-ph/9607024
552577,astro-ph/9603033,68.26444619231728,387,4,246082,https://arxiv.org/abs/astro-ph/9603033
974089,gr-qc/9210011,38.92722634852292,383,0,384275,https://arxiv.org/abs/gr-qc/9210011
969631,hep-th/9506112,54.985607795240654,158,17,658293,https://arxiv.org/abs/hep-th/9506112
690535,cond-mat/0403055,34.21842228227887,119,1,471365,https://arxiv.org/abs/cond-mat/0403055
966109,hep-th/9609046,49.08032820477355,34,7,240708,https://arxiv.org/abs/hep-th/9609046
721075,q-alg/9703025,31.596551890203347,26,5,627717,https://arxiv.org/abs/q-alg/9703025
782281,hep-ph/9912223,39.63911070403079,140,21,226963,https://arxiv.org/abs/hep-ph/9912223
849139,1402.1454,37.43238580518938,3,0,377304,https://arxiv.org/abs/1402.1454
980821,1312.6026,31.59870015127554,116,7,843965,https://arxiv.org/abs/1312.6026
336475,hep-th/9804058,43.02842890842496,541,52,218682,https://arxiv.org/abs/hep-th/9804058
602857,hep-th/0001113,40.41593680791323,434,0,345230,https://arxiv.org/abs/hep-th/0001113
512959,hep-th/9708147,37.81665491944993,400,14,679045,https://arxiv.org/abs/hep-th/9708147
205111,hep-ph/0303204,56.90097843092809,620,39,590098,https://arxiv.org/abs/hep-ph/0303204
76099,hep-ph/0603175,125.92547518439396,4021,38,322217,https://arxiv.org/abs/hep-ph/0603175
568243,hep-ph/9409349,60.982966978905274,16,1,660554,https://arxiv.org/abs/hep-ph/9409349
513397,hep-ex/9807003,74.3990483474423,933,2,197069,https://arxiv.org/abs/hep-ex/9807003
183403,astro-ph/0104490,68.46596599050511,271,19,12886,https://arxiv.org/abs/astro-ph/0104490
353233,hep-th/9603109,47.890319865525605,204,20,20620,https://arxiv.org/abs/hep-th/9603109
852499,hep-th/9510173,34.515319408503586,40,5,658293,https://arxiv.org/abs/hep-th/9510173
369001,hep-th/9705221,36.38633005444769,343,30,340618,https://arxiv.org/abs/hep-th/9705221
858073,hep-ph/9907447,34.7138645874169,636,17,345230,https://arxiv.org/abs/hep-ph/9907447
73141,quant-ph/9603024,59.05753456306404,22,4,348415,https://arxiv.org/abs/quant-ph/9603024
193873,hep-th/9601150,40.862687142803594,237,8,75626,https://arxiv.org/abs/hep-th/9601150
762859,astro-ph/0302209,201.28043945402052,2517,16,246082,https://arxiv.org/abs/astro-ph/0302209
354373,hep-ph/9704376,38.78232694182475,159,43,67686,https://arxiv.org/abs/hep-ph/9704376
256009,hep-ph/9803466,122.98205239650899,340,3,677654,https://arxiv.org/abs/hep-ph/9803466
900481,hep-ex/0307018,39.9310766512723,222,0,364600,https://arxiv.org/abs/hep-ex/0307018
112993,hep-th/9602135,87.68822392431517,385,17,95741,https://arxiv.org/abs/hep-th/9602135
788503,hep-th/9904075,30.57083469926504,639,2,246082,https://arxiv.org/abs/hep-th/9904075
566491,math/0608400,40.768484326407226,15,1,817301,https://arxiv.org/abs/math/0608400
209689,nucl-th/9804011,31.917567760727202,13,1,417408,https://arxiv.org/abs/nucl-th/9804011
763801,hep-ph/9802290,39.43975467330494,341,0,590098,https://arxiv.org/abs/hep-ph/9802290
334615,hep-th/9304011,55.06337149481973,448,48,767552,https://arxiv.org/abs/hep-th/9304011
270919,quant-ph/9603031,44.235161410400806,15,7,348415,https://arxiv.org/abs/quant-ph/9603031
836203,quant-ph/9604034,101.53332398995673,106,5,348415,https://arxiv.org/abs/quant-ph/9604034
582769,math/0401221,49.27438947281098,602,7,83055,https://arxiv.org/abs/math/0401221
979375,1505.00387,45.971947747472335,248,7,711101,https://arxiv.org/abs/1505.00387
851797,hep-ph/9612202,34.78475836937171,10,4,271966,https://arxiv.org/abs/hep-ph/9612202
736987,quant-ph/9603015,75.0195316799865,75,3,636025,https://arxiv.org/abs/quant-ph/9603015
954415,hep-ph/9705292,59.048372503343074,179,4,900667,https://arxiv.org/abs/hep-ph/9705292
817255,hep-th/9507050,187.76558067397715,199,16,658293,https://arxiv.org/abs/hep-th/9507050
359161,1301.0330,41.440497856963816,159,20,445526,https://arxiv.org/abs/1301.0330
130645,cond-mat/0107133,48.918881445556615,19,1,614869,https://arxiv.org/abs/cond-mat/0107133
450925,hep-th/9711002,74.61152852783754,227,0,218682,https://arxiv.org/abs/hep-th/9711002
133129,hep-th/9307049,52.13850669579972,142,0,506615,https://arxiv.org/abs/hep-th/9307049
842005,hep-th/9307168,133.4595299293746,94,0,117390,https://arxiv.org/abs/hep-th/9307168
598009,hep-lat/9605038,41.12717110205298,256,1,608993,https://arxiv.org/abs/hep-lat/9605038
658225,quant-ph/0001106,168.1889453843978,561,3,495571,https://arxiv.org/abs/quant-ph/0001106
867427,1502.03044,33.03445919711768,212,14,697359,https://arxiv.org/abs/1502.03044
269905,hep-th/9803015,34.100405577744866,373,13,506615,https://arxiv.org/abs/hep-th/9803015
861535,hep-th/9408074,244.77721270072672,533,2,658293,https://arxiv.org/abs/hep-th/9408074
862591,hep-th/9806087,59.164673503919154,1004,24,830983,https://arxiv.org/abs/hep-th/9806087
17491,quant-ph/9604005,40.61038664141258,73,2,830301,https://arxiv.org/abs/quant-ph/9604005
149797,hep-ph/9705339,30.814333361427636,33,1,197069,https://arxiv.org/abs/hep-ph/9705339
892129,hep-ph/9811353,37.58658261809683,156,6,677654,https://arxiv.org/abs/hep-ph/9811353
767491,hep-ph/9605323,40.849180557815046,923,6,322217,https://arxiv.org/abs/hep-ph/9605323
485995,gr-qc/9501014,30.670887501073658,254,3,298253,https://arxiv.org/abs/gr-qc/9501014
358453,hep-th/9705117,65.97479564513424,237,33,658293,https://arxiv.org/abs/hep-th/9705117
56359,1312.4659,48.50681525083629,16,0,697359,https://arxiv.org/abs/1312.4659
482485,quant-ph/9612028,33.19029451499839,47,7,80157,https://arxiv.org/abs/quant-ph/9612028
86293,hep-th/9305083,33.808964606967564,34,9,259100,https://arxiv.org/abs/hep-th/9305083
148633,hep-lat/9604004,40.64164034556081,257,3,713730,https://arxiv.org/abs/hep-lat/9604004
175051,astro-ph/0002091,32.07240187163907,49,16,109181,https://arxiv.org/abs/astro-ph/0002091
810715,1207.7235,60.53666361685607,4140,73,181332,https://arxiv.org/abs/1207.7235
917287,hep-th/9510225,101.6676044645744,185,8,658293,https://arxiv.org/abs/hep-th/9510225
887899,1203.4416,45.02546075278478,8,0,717471,https://arxiv.org/abs/1203.4416
196135,hep-ph/9805217,35.374410378104706,79,1,677654,https://arxiv.org/abs/hep-ph/9805217
125695,hep-th/9602070,70.4552616400385,480,13,240708,https://arxiv.org/abs/hep-th/9602070
139663,1310.1531,393.40116492964387,186,2,697359,https://arxiv.org/abs/1310.1531
294601,math/0108160,40.811609241241335,198,37,526721,https://arxiv.org/abs/math/0108160
886147,1312.4400,149.96939807307862,424,8,697359,https://arxiv.org/abs/1312.4400
974935,hep-th/9402070,40.63858000316363,24,3,849034,https://arxiv.org/abs/hep-th/9402070
50689,0904.4723,35.0370033416714,25,1,625214,https://arxiv.org/abs/0904.4723
957301,hep-th/9211072,62.25921680906811,61,0,541031,https://arxiv.org/abs/hep-th/9211072
476815,astro-ph/0603753,47.23887441009924,29,22,906678,https://arxiv.org/abs/astro-ph/0603753
411493,1311.2524,169.9215891911034,121,1,697359,https://arxiv.org/abs/1311.2524
703021,astro-ph/0101420,59.414641866342876,85,0,17964,https://arxiv.org/abs/astro-ph/0101420
652747,hep-th/9503124,352.68046573116794,1192,7,658293,https://arxiv.org/abs/hep-th/9503124
175261,hep-th/9605150,41.716343327941274,419,20,658293,https://arxiv.org/abs/hep-th/9605150
332552,astro-ph/0005123,68.48472177657501,311,14,109181,https://arxiv.org/abs/astro-ph/0005123
647762,hep-th/9204099,56.326597777007954,1119,2,644835,https://arxiv.org/abs/hep-th/9204099
684374,1212.0402,76.09247326819907,302,0,684374,https://arxiv.org/abs/1212.0402
29318,cond-mat/0012038,43.375033514122755,27,1,134966,https://arxiv.org/abs/cond-mat/0012038
168266,astro-ph/9708102,31.32396715259738,184,9,932221,https://arxiv.org/abs/astro-ph/9708102
469958,hep-th/9908142,124.59776533259698,2372,79,271284,https://arxiv.org/abs/hep-th/9908142
751040,hep-th/9212072,37.990184785097604,31,0,489802,https://arxiv.org/abs/hep-th/9212072
918926,hep-ph/9609434,34.51708711900417,130,45,713694,https://arxiv.org/abs/hep-ph/9609434
218102,hep-th/0101029,30.749404359303902,334,13,271284,https://arxiv.org/abs/hep-th/0101029
698186,hep-th/9510169,158.9345916513051,433,4,658293,https://arxiv.org/abs/hep-th/9510169
213254,hep-th/9703031,35.90250968496339,102,27,506615,https://arxiv.org/abs/hep-th/9703031
969830,0904.3709,34.53391913495136,6,1,961613,https://arxiv.org/abs/0904.3709
223922,hep-th/9404071,66.31437182859494,220,0,298253,https://arxiv.org/abs/hep-th/9404071
3344,1311.3715,146.28146653547597,29,1,697359,https://arxiv.org/abs/1311.3715
336716,astro-ph/9603070,42.789394697784566,45,0,790197,https://arxiv.org/abs/astro-ph/9603070
540260,hep-th/9708005,61.02755172985721,193,48,218682,https://arxiv.org/abs/hep-th/9708005
367748,hep-th/9511030,115.82013742934181,498,6,658293,https://arxiv.org/abs/hep-th/9511030
969062,0902.1284,168.48477362264597,5,0,225734,https://arxiv.org/abs/0902.1284
352724,hep-th/9602114,48.41082077387239,491,23,48666,https://arxiv.org/abs/hep-th/9602114
850064,astro-ph/9410043,35.04926259826572,81,0,561783,https://arxiv.org/abs/astro-ph/9410043
762698,gr-qc/9710068,44.96344420275083,206,1,762698,https://arxiv.org/abs/gr-qc/9710068
461252,math/0307245,51.181642775815924,294,1,723276,https://arxiv.org/abs/math/0307245
652916,hep-ph/9709356,86.85420321872658,1912,453,181332,https://arxiv.org/abs/hep-ph/9709356
33428,hep-th/9601029,179.84408903933019,1528,21,259100,https://arxiv.org/abs/hep-th/9601029
876836,cond-mat/9805275,59.58421332602762,42,1,122109,https://arxiv.org/abs/cond-mat/9805275
415022,hep-th/9609052,38.077132892438364,146,13,20620,https://arxiv.org/abs/hep-th/9609052
182990,cond-mat/0510613,84.92027010657523,173,1,644835,https://arxiv.org/abs/cond-mat/0510613
648470,hep-ph/9211116,35.38028969322554,4,0,433378,https://arxiv.org/abs/hep-ph/9211116
569624,hep-ph/9609467,32.191731180449395,57,1,196701,https://arxiv.org/abs/hep-ph/9609467
653600,quant-ph/0512258,67.7067574716633,303,10,870468,https://arxiv.org/abs/quant-ph/0512258
805016,hep-th/9308100,104.2086813015629,111,3,158248,https://arxiv.org/abs/hep-th/9308100
460550,hep-th/9504090,327.31495393590114,424,9,658293,https://arxiv.org/abs/hep-th/9504090
111872,1301.3545,43.117699788378395,5,1,20476,https://arxiv.org/abs/1301.3545
214448,math/0211159,285.30709867164353,925,1,723276,https://arxiv.org/abs/math/0211159
151670,hep-th/9510101,39.08486367780493,440,3,717462,https://arxiv.org/abs/hep-th/9510101
622820,hep-th/9602051,81.09404488105343,231,22,20620,https://arxiv.org/abs/hep-th/9602051
16604,1408.5882,32.09189434275592,354,4,843965,https://arxiv.org/abs/1408.5882
729086,astro-ph/0302006,32.1435571934986,118,5,957629,https://arxiv.org/abs/astro-ph/0302006
909362,astro-ph/9803317,34.235128785903775,10,2,12886,https://arxiv.org/abs/astro-ph/9803317
736052,astro-ph/0506044,31.97245425398556,129,14,736052,https://arxiv.org/abs/astro-ph/0506044
65462,physics/9801019,32.007388689024914,163,2,370934,https://arxiv.org/abs/physics/9801019
21956,hep-th/9605234,36.04987266450247,136,0,20620,https://arxiv.org/abs/hep-th/9605234
277250,astro-ph/9708069,30.7029819081927,551,1,246082,https://arxiv.org/abs/astro-ph/9708069
68468,hep-th/9509024,36.42295642976211,12,1,634024,https://arxiv.org/abs/hep-th/9509024
235334,gr-qc/9404039,33.610701299379414,141,8,644835,https://arxiv.org/abs/gr-qc/9404039
421466,1409.4842,322.08406493896996,571,6,697359,https://arxiv.org/abs/1409.4842
170810,astro-ph/0207347,41.642046265238044,802,51,246082,https://arxiv.org/abs/astro-ph/0207347
895436,gr-qc/9503024,32.85105576886678,89,0,272477,https://arxiv.org/abs/gr-qc/9503024
603524,math/9801045,42.906191167084685,99,3,844961,https://arxiv.org/abs/math/9801045
243740,hep-th/9411149,145.12664296610222,974,13,358445,https://arxiv.org/abs/hep-th/9411149
349052,astro-ph/0406133,49.89386866213381,160,10,349052,https://arxiv.org/abs/astro-ph/0406133
384344,quant-ph/9707031,34.38559015331774,25,0,810240,https://arxiv.org/abs/quant-ph/9707031
183140,astro-ph/9609119,31.43926432370106,159,0,767247,https://arxiv.org/abs/astro-ph/9609119
760664,hep-th/9510161,110.71317206341233,212,13,658293,https://arxiv.org/abs/hep-th/9510161
41846,1002.3895,59.402120869375814,223,14,604498,https://arxiv.org/abs/1002.3895
145820,1408.5093,326.01527919453656,1046,2,970136,https://arxiv.org/abs/1408.5093
296330,hep-th/9605184,30.149537418408237,175,21,658293,https://arxiv.org/abs/hep-th/9605184
528956,hep-th/9909134,33.04052723885875,604,32,280399,https://arxiv.org/abs/hep-th/9909134
713786,hep-th/9802109,346.7555509106864,5819,14,218682,https://arxiv.org/abs/hep-th/9802109
691298,hep-th/9505053,59.249967788322515,165,4,658293,https://arxiv.org/abs/hep-th/9505053
621176,hep-ph/9508337,40.334762923893976,14,0,322217,https://arxiv.org/abs/hep-ph/9508337
695630,hep-th/9507158,83.80967095975453,506,17,658293,https://arxiv.org/abs/hep-th/9507158
328310,quant-ph/9608048,42.73083704900646,98,7,599207,https://arxiv.org/abs/quant-ph/9608048
462884,hep-ph/9803418,33.96892021283655,69,1,417408,https://arxiv.org/abs/hep-ph/9803418
258530,hep-lat/9510009,30.9529772737332,5,0,144234,https://arxiv.org/abs/hep-lat/9510009
192998,astro-ph/0403044,35.83384219129423,121,0,947563,https://arxiv.org/abs/astro-ph/0403044
112262,astro-ph/0210473,37.280227205102214,47,18,748379,https://arxiv.org/abs/astro-ph/0210473
252284,1502.01852,56.71641393721836,240,16,697359,https://arxiv.org/abs/1502.01852
716630,hep-th/0510092,84.71643364416062,266,1,644835,https://arxiv.org/abs/hep-th/0510092
44282,astro-ph/9802268,34.72734660093977,70,21,540690,https://arxiv.org/abs/astro-ph/9802268
149528,hep-th/9712251,35.64443867129243,530,6,958114,https://arxiv.org/abs/hep-th/9712251
846758,hep-ex/0406035,34.76512170012863,384,0,197069,https://arxiv.org/abs/hep-ex/0406035
433592,hep-ph/9408305,45.59248478906085,65,1,899698,https://arxiv.org/abs/hep-ph/9408305
591230,1412.3555,67.77896634906828,619,5,843965,https://arxiv.org/abs/1412.3555
861056,hep-ph/9606222,30.802092618038394,214,3,181332,https://arxiv.org/abs/hep-ph/9606222
338858,hep-ph/9712415,33.25203364939857,130,0,590098,https://arxiv.org/abs/hep-ph/9712415
344930,hep-th/9512181,38.68914496546969,71,24,658293,https://arxiv.org/abs/hep-th/9512181
566348,1410.5401,80.58452248164359,436,3,843965,https://arxiv.org/abs/1410.5401
523484,0901.2686,53.644211164905116,261,23,257234,https://arxiv.org/abs/0901.2686
615800,hep-th/9402147,30.183705252877125,78,0,474559,https://arxiv.org/abs/hep-th/9402147
45980,quant-ph/9602019,81.67197010122165,48,3,348415,https://arxiv.org/abs/quant-ph/9602019
825002,cond-mat/0106096,34.23348028879921,89,43,59970,https://arxiv.org/abs/cond-mat/0106096
607022,nucl-th/9506035,38.451973358898925,150,2,562025,https://arxiv.org/abs/nucl-th/9506035
272006,1301.3781,324.23687985403114,1266,0,308481,https://arxiv.org/abs/1301.3781
750650,hep-ph/0001086,64.65035962391319,242,7,672029,https://arxiv.org/abs/hep-ph/0001086
208130,0712.3744,43.24004117399786,4,0,340315,https://arxiv.org/abs/0712.3744
602762,hep-th/9611042,81.83119452815208,313,22,281673,https://arxiv.org/abs/hep-th/9611042
749126,hep-ph/9808444,31.348842456577067,58,4,67094,https://arxiv.org/abs/hep-ph/9808444
506342,quant-ph/9705033,35.101090132419465,34,0,599207,https://arxiv.org/abs/quant-ph/9705033
184184,math/9902090,32.39416460133678,182,1,735289,https://arxiv.org/abs/math/9902090
10376,1103.3419,44.046280681655986,75,3,260168,https://arxiv.org/abs/1103.3419
433532,hep-th/9305185,31.98948979680042,56,9,658293,https://arxiv.org/abs/hep-th/9305185
842486,1309.4168,41.498354963069374,135,1,598747,https://arxiv.org/abs/1309.4168
299942,hep-ph/0011333,103.88815637777978,743,109,67094,https://arxiv.org/abs/hep-ph/0011333
809936,hep-th/9407087,349.8492455079634,1703,7,80094,https://arxiv.org/abs/hep-th/9407087
3428,hep-ex/0005012,76.43360343874056,352,17,322217,https://arxiv.org/abs/hep-ex/0005012
960644,hep-th/9810188,45.30041963959922,632,30,368422,https://arxiv.org/abs/hep-th/9810188
941012,1405.3531,31.789614819695252,147,4,697359,https://arxiv.org/abs/1405.3531
939476,1701.07875,44.098319278332575,600,10,787631,https://arxiv.org/abs/1701.07875
680186,quant-ph/9604006,49.39416416214195,58,6,348415,https://arxiv.org/abs/quant-ph/9604006
938816,hep-th/9304061,36.26253673846041,20,1,541031,https://arxiv.org/abs/hep-th/9304061
857288,astro-ph/9712121,41.20806344272514,10,8,12886,https://arxiv.org/abs/astro-ph/9712121
382592,astro-ph/0603451,49.79333373039622,424,5,906678,https://arxiv.org/abs/astro-ph/0603451
425060,hep-th/9305068,112.65947035588589,49,0,487873,https://arxiv.org/abs/hep-th/9305068
475514,1401.4082,61.781845670540065,222,1,787631,https://arxiv.org/abs/1401.4082
655880,0812.1770,33.67816735302425,66,5,289174,https://arxiv.org/abs/0812.1770
121922,hep-th/9207094,66.58108748984066,444,0,541677,https://arxiv.org/abs/hep-th/9207094
129818,0901.0512,61.36185455808968,785,0,322217,https://arxiv.org/abs/0901.0512
852710,hep-th/9510097,31.91955109415532,93,34,259100,https://arxiv.org/abs/hep-th/9510097
643292,hep-th/9211116,40.430785429068884,45,1,643292,https://arxiv.org/abs/hep-th/9211116
325382,hep-ph/9903282,95.14243888899786,601,41,322217,https://arxiv.org/abs/hep-ph/9903282
504752,hep-th/9206084,31.926006367722472,301,0,951071,https://arxiv.org/abs/hep-th/9206084
521264,hep-ph/9304249,51.42991488433385,57,0,541704,https://arxiv.org/abs/hep-ph/9304249
75122,quant-ph/9601029,142.37502114438098,108,0,348415,https://arxiv.org/abs/quant-ph/9601029
955142,hep-th/9906182,36.71819507468584,331,13,345230,https://arxiv.org/abs/hep-th/9906182
857606,hep-th/9503086,34.85705643885154,153,8,358445,https://arxiv.org/abs/hep-th/9503086
430832,hep-th/9411057,92.40765677007472,283,4,80094,https://arxiv.org/abs/hep-th/9411057
653288,hep-th/9510086,86.63236391233374,236,23,658293,https://arxiv.org/abs/hep-th/9510086
203378,hep-ph/9807348,36.6948656438415,119,17,677654,https://arxiv.org/abs/hep-ph/9807348
83588,hep-th/9411178,73.54968808913296,27,13,658293,https://arxiv.org/abs/hep-th/9411178
501074,0807.4490,33.70231398359035,62,3,283746,https://arxiv.org/abs/0807.4490
897632,hep-ph/9508393,36.670795915593594,19,1,144234,https://arxiv.org/abs/hep-ph/9508393
564206,hep-th/9401070,50.252063919532084,230,2,644835,https://arxiv.org/abs/hep-th/9401070
821252,hep-th/0603057,37.43378103219414,1414,238,246082,https://arxiv.org/abs/hep-th/0603057
143456,astro-ph/0208243,32.309552765698854,150,3,643884,https://arxiv.org/abs/astro-ph/0208243
395522,hep-th/9508072,54.385439708405045,621,4,610437,https://arxiv.org/abs/hep-th/9508072
394514,quant-ph/0101012,54.74123301651275,344,3,416843,https://arxiv.org/abs/quant-ph/0101012
908732,hep-ph/9803315,249.67890386983333,2372,1,513963,https://arxiv.org/abs/hep-ph/9803315
821216,hep-th/9702076,61.9776443982898,234,30,20620,https://arxiv.org/abs/hep-th/9702076
104180,1305.4915,36.33120867725784,77,3,76613,https://arxiv.org/abs/1305.4915
663320,1504.00325,31.06467383546609,162,11,697359,https://arxiv.org/abs/1504.00325
908186,astro-ph/9711311,66.75839387265958,5,0,277250,https://arxiv.org/abs/astro-ph/9711311
543284,astro-ph/0203134,34.259518829065186,62,12,611801,https://arxiv.org/abs/astro-ph/0203134
111050,quant-ph/9511030,46.30893363602072,110,0,640188,https://arxiv.org/abs/quant-ph/9511030
296216,nucl-th/0110037,105.80022549684854,445,10,436635,https://arxiv.org/abs/nucl-th/0110037
154886,quant-ph/9508027,77.83239384787592,298,0,336545,https://arxiv.org/abs/quant-ph/9508027
690608,quant-ph/9707035,30.329846520404672,78,4,640188,https://arxiv.org/abs/quant-ph/9707035
857246,0711.2834,31.276723110465504,69,5,667229,https://arxiv.org/abs/0711.2834
304664,hep-ph/9602208,32.057225745609045,61,5,322217,https://arxiv.org/abs/hep-ph/9602208
46040,hep-th/9604198,43.25671974039798,223,7,658293,https://arxiv.org/abs/hep-th/9604198
82196,astro-ph/9702157,38.80317751123003,91,7,899079,https://arxiv.org/abs/astro-ph/9702157
340899,cond-mat/0010440,47.725199072820125,187,10,257234,https://arxiv.org/abs/cond-mat/0010440
595251,hep-th/9209055,33.04123925597202,96,16,825115,https://arxiv.org/abs/hep-th/9209055
594921,hep-ph/9602375,53.409319372730295,159,1,430471,https://arxiv.org/abs/hep-ph/9602375
939645,astro-ph/9901388,38.526880045498096,162,10,246082,https://arxiv.org/abs/astro-ph/9901388
388677,nucl-th/0104066,36.78736694745521,33,8,107844,https://arxiv.org/abs/nucl-th/0104066
485511,hep-th/9403198,131.9756817924121,118,1,80094,https://arxiv.org/abs/hep-th/9403198
356679,hep-lat/0004010,30.736310876708405,31,0,678650,https://arxiv.org/abs/hep-lat/0004010
383151,1512.00567,41.86903724319217,231,6,697359,https://arxiv.org/abs/1512.00567
390783,quant-ph/9503005,35.78329260135571,2,0,348415,https://arxiv.org/abs/quant-ph/9503005
756573,hep-th/9601152,37.810156270701185,103,15,20620,https://arxiv.org/abs/hep-th/9601152
809643,1412.6980,590.9366354691834,5374,5,711101,https://arxiv.org/abs/1412.6980
970263,hep-ph/0204316,39.67270671995582,136,48,322217,https://arxiv.org/abs/hep-ph/0204316
32175,1102.1523,50.2934105693554,147,0,17408,https://arxiv.org/abs/1102.1523
810489,quant-ph/9704026,32.47697364230518,33,1,599207,https://arxiv.org/abs/quant-ph/9704026
849711,hep-th/9604090,31.515887526863047,193,11,345230,https://arxiv.org/abs/hep-th/9604090
257049,astro-ph/9905320,32.25694561092288,166,13,957629,https://arxiv.org/abs/astro-ph/9905320
426567,hep-th/9710009,44.42926984182682,321,19,281673,https://arxiv.org/abs/hep-th/9710009
736785,astro-ph/0007333,75.77746756618615,228,23,109181,https://arxiv.org/abs/astro-ph/0007333
553539,hep-ph/9505319,35.067516919270965,20,1,957629,https://arxiv.org/abs/hep-ph/9505319
264441,hep-th/9504019,33.696308227563996,77,4,308804,https://arxiv.org/abs/hep-th/9504019
415293,alg-geom/9511007,34.72454728865189,101,1,623177,https://arxiv.org/abs/alg-geom/9511007
197799,hep-th/9603158,31.95084354053898,190,21,713694,https://arxiv.org/abs/hep-th/9603158
210231,hep-th/0005016,56.53228035606425,1223,13,839901,https://arxiv.org/abs/hep-th/0005016
590835,hep-ph/9906426,36.684359614703425,18,0,217372,https://arxiv.org/abs/hep-ph/9906426
50277,hep-ph/9905221,154.06494434706917,3495,21,345230,https://arxiv.org/abs/hep-ph/9905221
760701,hep-ex/0109041,40.383244423315304,15,1,189694,https://arxiv.org/abs/hep-ex/0109041
928065,1209.3114,31.651534712012804,251,0,429924,https://arxiv.org/abs/1209.3114
540261,cond-mat/0308297,31.713138405932188,12,1,911382,https://arxiv.org/abs/cond-mat/0308297
316791,hep-th/9306002,30.878507406442573,249,0,889183,https://arxiv.org/abs/hep-th/9306002
287475,math/9801068,37.41791512731888,109,0,740125,https://arxiv.org/abs/math/9801068
380835,astro-ph/0405087,153.60330065848768,581,0,404085,https://arxiv.org/abs/astro-ph/0405087
711333,hep-th/9802047,31.053348652543008,80,19,506615,https://arxiv.org/abs/hep-th/9802047
703443,hep-th/9703166,40.15759352714663,774,20,471284,https://arxiv.org/abs/hep-th/9703166
680817,hep-ph/0201195,93.30838228565595,2191,53,322217,https://arxiv.org/abs/hep-ph/0201195
827145,astro-ph/0010346,111.37294650864048,182,1,197069,https://arxiv.org/abs/astro-ph/0010346
563187,hep-ex/0701029,34.64447486295306,241,52,197069,https://arxiv.org/abs/hep-ex/0701029
186753,1011.3027,74.01223587592607,404,0,901071,https://arxiv.org/abs/1011.3027
397503,hep-th/9511080,30.32853119456874,192,10,658293,https://arxiv.org/abs/hep-th/9511080
61527,gr-qc/9304006,31.596858579458694,167,0,638241,https://arxiv.org/abs/gr-qc/9304006
118479,quant-ph/9612015,35.90932623331845,17,3,599207,https://arxiv.org/abs/quant-ph/9612015
464427,quant-ph/9603004,43.65121553268787,31,5,599207,https://arxiv.org/abs/quant-ph/9603004
825867,1009.5055,38.4297698906011,161,0,851905,https://arxiv.org/abs/1009.5055
601449,hep-th/9503030,102.36312466190023,344,0,853296,https://arxiv.org/abs/hep-th/9503030
846699,hep-th/9210046,87.24151545524923,275,0,67094,https://arxiv.org/abs/hep-th/9210046
80889,1609.08144,54.07793101789977,553,12,843965,https://arxiv.org/abs/1609.08144
554739,hep-th/9506176,31.840463164888167,29,0,226631,https://arxiv.org/abs/hep-th/9506176
715191,cond-mat/9705075,33.39259502133895,20,1,393761,https://arxiv.org/abs/cond-mat/9705075
480597,hep-th/9505162,67.28262616312202,251,20,658293,https://arxiv.org/abs/hep-th/9505162
503187,hep-ph/0109068,37.32477003608166,185,9,322217,https://arxiv.org/abs/hep-ph/0109068
299073,0706.3360,34.22371689741676,140,37,673895,https://arxiv.org/abs/0706.3360
339027,hep-ph/0106315,56.42205878489331,883,98,672029,https://arxiv.org/abs/hep-ph/0106315
289425,hep-th/9605187,36.91098704530929,414,1,218682,https://arxiv.org/abs/hep-th/9605187
339105,hep-th/9509148,49.574356082453136,72,13,658293,https://arxiv.org/abs/hep-th/9509148
293163,cond-mat/0312490,34.53890513252281,40,1,195149,https://arxiv.org/abs/cond-mat/0312490
225627,1008.2026,43.916438307082494,207,68,192960,https://arxiv.org/abs/1008.2026
788061,hep-ex/0103032,36.124404893330926,226,1,197069,https://arxiv.org/abs/hep-ex/0103032
66345,hep-th/9602045,73.55998130216088,184,171,645203,https://arxiv.org/abs/hep-th/9602045
604011,1308.0850,431.3434921252397,531,1,843965,https://arxiv.org/abs/1308.0850
431211,nucl-ex/0312008,42.26580933731127,163,8,436635,https://arxiv.org/abs/nucl-ex/0312008
874125,hep-th/9905012,36.473467064259324,573,12,345230,https://arxiv.org/abs/hep-th/9905012
