Source,Target,Type
815812,884986,Directed
817055,480597,Directed
817055,859234,Directed
817255,371327,Directed
817255,460550,Directed
817255,616279,Directed
817255,642729,Directed
817255,904867,Directed
817255,953434,Directed
817255,969631,Directed
818011,27453,Directed
818011,81245,Directed
818011,117804,Directed
818011,473193,Directed
818011,516216,Directed
818011,652747,Directed
818011,788503,Directed
818148,163,Directed
818148,32910,Directed
818148,38796,Directed
818148,45980,Directed
818148,75122,Directed
818148,464007,Directed
818148,836203,Directed
818148,907171,Directed
818358,46253,Directed
818358,68817,Directed
818358,158982,Directed
818358,482485,Directed
818358,653898,Directed
818358,686503,Directed
818358,687575,Directed
819295,33428,Directed
819295,105933,Directed
819295,149528,Directed
819295,213254,Directed
819295,713786,Directed
819295,861535,Directed
821216,21956,Directed
821216,310077,Directed
821216,342701,Directed
821216,371322,Directed
821216,415022,Directed
821216,466896,Directed
821216,539584,Directed
821216,563725,Directed
821216,651766,Directed
821216,714875,Directed
821216,765171,Directed
821216,783480,Directed
821216,852710,Directed
821252,436756,Directed
821252,869191,Directed
822253,313048,Directed
822272,46040,Directed
822272,99906,Directed
822272,339616,Directed
822272,367748,Directed
822272,956944,Directed
824622,263107,Directed
824622,403869,Directed
824622,415022,Directed
827256,339963,Directed
827256,344930,Directed
827256,394026,Directed
827256,416785,Directed
827256,484938,Directed
827256,561887,Directed
827256,616279,Directed
827256,663942,Directed
827256,691298,Directed
827256,765472,Directed
827256,904867,Directed
827782,325382,Directed
827782,380167,Directed
828265,686503,Directed
830442,365355,Directed
830442,505228,Directed
830442,691771,Directed
830939,584044,Directed
831384,10359,Directed
832396,592418,Directed
834738,245747,Directed
834888,132662,Directed
834888,301008,Directed
834888,447372,Directed
834888,591161,Directed
835855,139663,Directed
835855,169357,Directed
835855,660924,Directed
836203,73141,Directed
836611,10376,Directed
836611,455221,Directed
836611,648769,Directed
837286,464029,Directed
837286,782394,Directed
838120,969830,Directed
839423,39510,Directed
839423,231715,Directed
839423,456618,Directed
840131,739167,Directed
841125,3394,Directed
841125,4668,Directed
841125,50277,Directed
841125,151911,Directed
841125,604283,Directed
841125,832068,Directed
841125,894141,Directed
841125,978737,Directed
841488,66345,Directed
841488,115432,Directed
841488,125695,Directed
841488,337782,Directed
841862,145263,Directed
842242,401445,Directed
842730,108058,Directed
842730,330419,Directed
842730,466896,Directed
842730,586259,Directed
842730,663942,Directed
842730,783480,Directed
842730,873350,Directed
843699,751835,Directed
843865,566348,Directed
843865,604011,Directed
843865,809643,Directed
843865,815812,Directed
844388,342604,Directed
847044,367748,Directed
847044,418404,Directed
847044,817255,Directed
847044,917287,Directed
847709,846699,Directed
848623,685852,Directed
848733,899178,Directed
848733,917598,Directed
849079,697359,Directed
849711,152076,Directed
851051,269905,Directed
851051,330419,Directed
851051,355880,Directed
851051,361524,Directed
851051,450925,Directed
851051,466896,Directed
851051,821216,Directed
851051,864535,Directed
851051,886143,Directed
851797,155578,Directed
852112,43242,Directed
852112,198307,Directed
852112,330419,Directed
852112,466896,Directed
852112,484938,Directed
852112,509826,Directed
852112,652431,Directed
852112,653288,Directed
852112,655211,Directed
852112,689617,Directed
852112,780439,Directed
852112,794425,Directed
852112,827256,Directed
852112,917287,Directed
852499,234571,Directed
852499,698186,Directed
852499,953434,Directed
852710,86293,Directed
852710,108058,Directed
852710,217818,Directed
852710,315940,Directed
852710,652747,Directed
852710,689617,Directed
852710,690462,Directed
852710,972098,Directed
852747,371128,Directed
852902,583767,Directed
853755,54905,Directed
853755,476207,Directed
853755,887078,Directed
854647,471909,Directed
854647,827782,Directed
855057,108058,Directed
855057,464029,Directed
855057,509826,Directed
855057,624049,Directed
855057,705558,Directed
855712,331182,Directed
855712,470650,Directed
855712,561887,Directed
855712,827256,Directed
857151,231538,Directed
857151,265167,Directed
857151,503187,Directed
857288,313048,Directed
857288,977150,Directed
857606,178673,Directed
857606,897908,Directed
857862,343035,Directed
857862,427552,Directed
857862,447372,Directed
857862,918926,Directed
858073,50277,Directed
858073,121266,Directed
858073,229015,Directed
858073,269137,Directed
858073,304181,Directed
858073,561887,Directed
858073,893040,Directed
858073,908732,Directed
858073,955142,Directed
859022,683559,Directed
859234,36606,Directed
859234,301785,Directed
859234,495162,Directed
860030,330419,Directed
860030,339616,Directed
860030,586259,Directed
860030,602762,Directed
860030,720986,Directed
860030,772920,Directed
860030,783480,Directed
860030,822272,Directed
860030,956944,Directed
860045,133129,Directed
860045,147677,Directed
860045,344930,Directed
860045,623730,Directed
860045,635536,Directed
860045,824622,Directed
860045,870270,Directed
861056,185423,Directed
861056,607022,Directed
861061,109523,Directed
861061,347166,Directed
861628,736320,Directed
862591,20620,Directed
862591,105933,Directed
862591,112993,Directed
862591,517978,Directed
862591,540260,Directed
862591,795286,Directed
862591,798371,Directed
862591,821216,Directed
862591,870270,Directed
864535,243740,Directed
864535,430832,Directed
864535,493107,Directed
864535,723355,Directed
864535,758116,Directed
864535,809936,Directed
864535,897908,Directed
864535,917164,Directed
865168,604570,Directed
867427,235597,Directed
867427,421466,Directed
867427,567379,Directed
867427,697359,Directed
867427,766344,Directed
867427,884986,Directed
867427,894994,Directed
868814,151911,Directed
868814,682577,Directed
868814,725464,Directed
868814,894141,Directed
869541,34143,Directed
869541,183412,Directed
869541,234063,Directed
869541,343585,Directed
869541,718679,Directed
869541,924252,Directed
869931,686503,Directed
870270,105933,Directed
870270,119044,Directed
870270,147677,Directed
870270,157440,Directed
870270,590169,Directed
870270,635536,Directed
870270,824622,Directed
872018,64642,Directed
872018,482451,Directed
872018,805016,Directed
872796,256554,Directed
872796,675927,Directed
873350,330419,Directed
873350,760664,Directed
874125,62322,Directed
874125,710410,Directed
875536,268885,Directed
876836,511277,Directed
877537,149528,Directed
877537,473193,Directed
877537,647762,Directed
877537,662171,Directed
877537,698073,Directed
877537,924252,Directed
878700,551869,Directed
878700,653898,Directed
881626,313669,Directed
881626,969631,Directed
881828,304664,Directed
884986,76138,Directed
884986,252912,Directed
884986,385014,Directed
884986,766344,Directed
885842,877537,Directed
885842,974089,Directed
886129,252546,Directed
886129,361524,Directed
886129,434441,Directed
886129,520293,Directed
886129,539584,Directed
886129,572230,Directed
886129,637827,Directed
886129,652747,Directed
886129,932314,Directed
886143,33428,Directed
886143,198307,Directed
886143,447315,Directed
886143,847044,Directed
886143,861535,Directed
886147,109245,Directed
886147,226930,Directed
886890,464427,Directed
888278,802843,Directed
888407,281673,Directed
888407,522972,Directed
888407,616554,Directed
890533,74677,Directed
890533,534448,Directed
891503,670820,Directed
891504,162847,Directed
891504,393495,Directed
891504,507664,Directed
891504,517600,Directed
891504,584320,Directed
891504,750650,Directed
891504,943763,Directed
892129,196135,Directed
892129,447372,Directed
892129,619925,Directed
892129,961542,Directed
892244,501691,Directed
893040,908732,Directed
894994,604011,Directed
895792,559847,Directed
895792,762859,Directed
897081,183403,Directed
897081,258304,Directed
897081,561366,Directed
897081,640848,Directed
897081,712578,Directed
897081,767490,Directed
897081,874125,Directed
897081,961542,Directed
897156,243740,Directed
897156,880450,Directed
897632,913696,Directed
897908,200148,Directed
898198,564107,Directed
903231,170470,Directed
903231,795286,Directed
904208,60543,Directed
904208,314743,Directed
904867,217818,Directed
904867,416785,Directed
904867,480597,Directed
904867,624049,Directed
904867,837286,Directed
907171,32910,Directed
907171,45980,Directed
907171,68817,Directed
907171,75122,Directed
907171,464007,Directed
907171,785956,Directed
908460,299073,Directed
909288,378559,Directed
909288,978737,Directed
909362,857288,Directed
912619,133704,Directed
912619,425060,Directed
912619,723355,Directed
913696,897632,Directed
913911,252546,Directed
913911,358453,Directed
913911,466896,Directed
913911,520293,Directed
913911,552388,Directed
915341,312310,Directed
915341,455780,Directed
915341,954260,Directed
916491,149797,Directed
917164,142900,Directed
917287,117249,Directed
917287,447315,Directed
917287,663942,Directed
917547,164407,Directed
917547,697359,Directed
917547,942407,Directed
917598,417190,Directed
918926,725464,Directed
918926,894141,Directed
920272,830442,Directed
922028,150185,Directed
922028,552577,Directed
922028,783439,Directed
924067,460614,Directed
924252,8682,Directed
924252,888407,Directed
924485,662077,Directed
924485,751835,Directed
924485,972191,Directed
926193,33652,Directed
926257,739167,Directed
926497,195136,Directed
926497,345466,Directed
927592,963714,Directed
928462,252546,Directed
928462,361524,Directed
928462,404597,Directed
928462,490739,Directed
928462,616554,Directed
928462,713786,Directed
928462,860045,Directed
929637,199126,Directed
929637,664889,Directed
932314,20620,Directed
932314,170470,Directed
932314,336475,Directed
932314,361524,Directed
932314,552388,Directed
932314,616554,Directed
932314,713786,Directed
932314,819295,Directed
932314,821216,Directed
932952,592170,Directed
933898,93677,Directed
933898,275557,Directed
933898,285619,Directed
933898,586259,Directed
933898,607806,Directed
933898,652747,Directed
933898,695630,Directed
933898,723355,Directed
933898,772920,Directed
933898,827256,Directed
933898,847044,Directed
933898,960245,Directed
933898,960644,Directed
934277,388694,Directed
934277,433311,Directed
934277,469049,Directed
934277,540260,Directed
934277,637827,Directed
934277,780439,Directed
934277,855712,Directed
935380,473193,Directed
935380,490739,Directed
935380,713786,Directed
937271,123589,Directed
938461,154002,Directed
938461,255424,Directed
938668,362095,Directed
938816,751040,Directed
939476,381231,Directed
939476,725809,Directed
939476,809643,Directed
941012,627599,Directed
942407,145820,Directed
942407,835855,Directed
943545,188222,Directed
943763,903,Directed
943763,4668,Directed
943763,151911,Directed
943763,339027,Directed
943763,464179,Directed
943763,517600,Directed
943763,604283,Directed
943763,868814,Directed
943923,34412,Directed
943923,50345,Directed
943923,128234,Directed
943923,133079,Directed
943923,135346,Directed
943923,150532,Directed
943923,155578,Directed
943923,195136,Directed
943923,231538,Directed
943923,282032,Directed
943923,283876,Directed
943923,423008,Directed
943923,471909,Directed
943923,505557,Directed
943923,576798,Directed
943923,682577,Directed
943923,710991,Directed
943923,767491,Directed
943923,780134,Directed
943923,827782,Directed
944301,99906,Directed
944301,337782,Directed
944301,376679,Directed
944301,394026,Directed
944301,419690,Directed
944301,511456,Directed
944301,618799,Directed
944301,623730,Directed
944301,652747,Directed
944301,695630,Directed
944301,765472,Directed
944301,769932,Directed
944301,855712,Directed
944301,967206,Directed
948366,695740,Directed
948646,258304,Directed
948646,467221,Directed
948646,579637,Directed
948646,711215,Directed
949596,78162,Directed
949596,397385,Directed
949803,274083,Directed
950719,296216,Directed
950719,566227,Directed
951113,558617,Directed
951853,4668,Directed
951853,19229,Directed
951853,50277,Directed
951853,151911,Directed
951853,325588,Directed
951853,393495,Directed
951853,561887,Directed
951853,698073,Directed
951853,725464,Directed
951853,893040,Directed
951853,908732,Directed
952443,616459,Directed
952811,299942,Directed
952811,844388,Directed
953216,809936,Directed
953216,861535,Directed
953434,217818,Directed
953434,397385,Directed
953434,624049,Directed
953434,723355,Directed
953434,762563,Directed
953434,788633,Directed
953434,789840,Directed
954743,50338,Directed
955142,234063,Directed
955142,616554,Directed
955142,710651,Directed
955142,713786,Directed
955142,908732,Directed
956944,99906,Directed
956944,118533,Directed
956944,259428,Directed
956944,284560,Directed
956944,570165,Directed
956944,586259,Directed
956944,652747,Directed
956944,675871,Directed
956944,686929,Directed
956944,772920,Directed
956944,852499,Directed
957349,118479,Directed
957349,836203,Directed
960506,683004,Directed
960576,45109,Directed
960644,199693,Directed
